time,x,y,force
6186,19,165,1.57
6187,19,165,3.14
6188,19,165,3.14
6189,19,165,3.14
6190,19,165,4.71
6191,19,165,4.71
6192,19,165,4.71
6193,19,165,4.71
6194,19,165,4.71
6195,19,165,4.71
6196,19,165,3.14
6197,19,165,3.14
6198,19,165,1.57
6199,19,239,7.84
6200,19,240,25.10
6201,19,241,4.71
6202,19,239,6.27
6203,19,240,39.22
6204,19,241,15.69
6205,19,239,1.57
6206,19,240,37.65
6207,19,241,23.53
6208,19,240,32.94
6209,19,241,29.80
6210,19,242,3.14
6211,19,240,26.67
6212,19,241,29.80
6213,19,242,4.71
6214,19,240,25.10
6215,19,241,32.94
6216,19,242,7.84
6217,19,240,25.10
6218,19,241,36.08
6219,19,242,9.41
6220,19,240,25.10
6221,19,241,40.78
6222,19,242,12.55
6223,19,240,26.67
6224,19,241,47.06
6225,19,242,15.69
6226,19,240,28.24
6227,19,241,50.20
6228,19,242,18.82
6229,19,240,26.67
6230,19,241,50.20
6231,19,242,20.39
6232,19,240,25.10
6233,19,241,50.20
6234,19,242,21.96
6235,19,240,23.53
6236,19,241,50.20
6237,19,242,21.96
6238,19,240,21.96
6239,19,241,48.63
6240,19,242,21.96
6241,19,240,20.39
6242,19,241,45.49
6243,19,242,21.96
6244,19,243,1.57
6245,19,240,17.25
6246,19,241,42.35
6247,19,242,20.39
6248,19,243,1.57
6249,19,240,14.12
6250,19,241,37.65
6251,19,242,18.82
6252,19,243,1.57
6253,19,240,10.98
6254,19,241,31.37
6255,19,242,15.69
6256,19,240,7.84
6257,19,241,25.10
6258,19,242,12.55
6259,19,240,4.71
6260,19,241,18.82
6261,19,242,10.98
6262,19,240,3.14
6263,19,241,14.12
6264,19,242,7.84
6265,19,240,1.57
6266,19,241,10.98
6267,19,242,6.27
6268,19,241,7.84
6269,19,242,4.71
6270,19,241,4.71
6271,19,242,3.14
6272,19,241,3.14
6273,19,242,1.57
6274,19,241,1.57
6275,19,327,48.63
6276,19,328,50.20
6277,19,329,4.71
6278,19,327,34.51
6279,19,328,56.47
6280,19,329,17.25
6281,19,327,18.82
6282,19,328,58.04
6283,19,329,32.94
6284,19,330,4.71
6285,19,327,3.14
6286,19,328,62.75
6287,19,329,45.49
6288,19,330,15.69
6289,19,327,1.57
6290,19,328,65.88
6291,19,329,51.76
6292,19,330,23.53
6293,19,328,67.45
6294,19,329,56.47
6295,19,330,26.67
6296,19,328,65.88
6297,19,329,58.04
6298,19,330,29.80
6299,19,328,67.45
6300,19,329,61.18
6301,19,330,34.51
6302,19,331,1.57
6303,19,328,67.45
6304,19,329,62.75
6305,19,330,36.08
6306,19,331,3.14
6307,19,328,65.88
6308,19,329,64.31
6309,19,330,37.65
6310,19,331,3.14
6311,19,328,64.31
6312,19,329,64.31
6313,19,330,39.22
6314,19,331,4.71
6315,19,328,61.18
6316,19,329,62.75
6317,19,330,39.22
6318,19,331,4.71
6319,19,328,58.04
6320,19,329,62.75
6321,19,330,39.22
6322,19,331,6.27
6323,19,328,54.90
6324,19,329,59.61
6325,19,330,39.22
6326,19,331,6.27
6327,19,328,48.63
6328,19,329,54.90
6329,19,330,37.65
6330,19,331,6.27
6331,19,328,42.35
6332,19,329,50.20
6333,19,330,34.51
6334,19,331,6.27
6335,19,328,36.08
6336,19,329,43.92
6337,19,330,31.37
6338,19,331,6.27
6339,19,328,29.80
6340,19,329,39.22
6341,19,330,28.24
6342,19,331,6.27
6343,19,328,25.10
6344,19,329,32.94
6345,19,330,25.10
6346,19,331,6.27
6347,19,328,18.82
6348,19,329,28.24
6349,19,330,20.39
6350,19,331,4.71
6351,19,328,14.12
6352,19,329,23.53
6353,19,330,17.25
6354,19,331,4.71
6355,19,328,10.98
6356,19,329,18.82
6357,19,330,14.12
6358,19,331,4.71
6359,19,328,7.84
6360,19,329,15.69
6361,19,330,10.98
6362,19,331,3.14
6363,19,328,6.27
6364,19,329,12.55
6365,19,330,9.41
6366,19,331,3.14
6367,19,328,4.71
6368,19,329,9.41
6369,19,330,7.84
6370,19,331,1.57
6371,19,328,3.14
6372,19,329,7.84
6373,19,330,6.27
6374,19,331,1.57
6375,19,328,1.57
6376,19,329,6.27
6377,19,330,4.71
6378,19,331,1.57
6379,19,329,4.71
6380,19,330,3.14
6381,19,329,3.14
6382,19,330,3.14
6383,19,329,1.57
6384,19,330,1.57
6385,19,329,1.57
6386,19,330,1.57
6387,19,338,1.57
6388,19,338,1.57
6389,19,338,1.57
6390,19,338,1.57
6391,19,338,1.57
6392,19,338,3.14
6393,19,338,3.14
6394,19,338,4.71
6395,19,338,4.71
6396,19,338,6.27
6397,19,338,7.84
6398,19,338,9.41
6399,19,338,10.98
6400,19,339,1.57
6401,19,338,10.98
6402,19,339,1.57
6403,19,338,10.98
6404,19,339,1.57
6405,19,338,9.41
6406,19,339,1.57
6407,19,338,9.41
6408,19,339,1.57
6409,19,338,7.84
6410,19,339,1.57
6411,19,338,6.27
6412,19,338,3.14
6413,19,338,1.57
6414,18,114,1.57
6415,18,115,20.39
6416,18,116,12.55
6417,18,115,23.53
6418,18,116,20.39
6419,18,117,3.14
6420,18,115,23.53
6421,18,116,28.24
6422,18,117,9.41
6423,18,115,18.82
6424,18,116,32.94
6425,18,117,18.82
6426,18,115,12.55
6427,18,116,34.51
6428,18,117,25.10
6429,18,118,3.14
6430,18,115,14.12
6431,18,116,40.78
6432,18,117,31.37
6433,18,118,6.27
6434,18,115,12.55
6435,18,116,43.92
6436,18,117,36.08
6437,18,118,7.84
6438,18,115,12.55
6439,18,116,47.06
6440,18,117,39.22
6441,18,118,9.41
6442,18,115,12.55
6443,18,116,48.63
6444,18,117,42.35
6445,18,118,10.98
6446,18,115,12.55
6447,18,116,51.76
6448,18,117,45.49
6449,18,118,12.55
6450,18,115,12.55
6451,18,116,54.90
6452,18,117,48.63
6453,18,118,14.12
6454,18,115,12.55
6455,18,116,56.47
6456,18,117,51.76
6457,18,118,15.69
6458,18,115,12.55
6459,18,116,58.04
6460,18,117,53.33
6461,18,118,15.69
6462,18,115,14.12
6463,18,116,59.61
6464,18,117,53.33
6465,18,118,17.25
6466,18,115,14.12
6467,18,116,59.61
6468,18,117,53.33
6469,18,118,17.25
6470,18,115,14.12
6471,18,116,58.04
6472,18,117,53.33
6473,18,118,15.69
6474,18,115,12.55
6475,18,116,56.47
6476,18,117,51.76
6477,18,118,15.69
6478,18,115,12.55
6479,18,116,53.33
6480,18,117,48.63
6481,18,118,15.69
6482,18,115,10.98
6483,18,116,50.20
6484,18,117,45.49
6485,18,118,14.12
6486,18,115,9.41
6487,18,116,45.49
6488,18,117,40.78
6489,18,118,12.55
6490,18,115,7.84
6491,18,116,39.22
6492,18,117,36.08
6493,18,118,12.55
6494,18,115,4.71
6495,18,116,32.94
6496,18,117,31.37
6497,18,118,10.98
6498,18,115,3.14
6499,18,116,28.24
6500,18,117,26.67
6501,18,118,9.41
6502,18,115,1.57
6503,18,116,21.96
6504,18,117,23.53
6505,18,118,7.84
6506,18,116,17.25
6507,18,117,18.82
6508,18,118,6.27
6509,18,116,14.12
6510,18,117,15.69
6511,18,118,6.27
6512,18,116,10.98
6513,18,117,12.55
6514,18,118,4.71
6515,18,116,7.84
6516,18,117,9.41
6517,18,118,3.14
6518,18,116,6.27
6519,18,117,7.84
6520,18,118,3.14
6521,18,116,4.71
6522,18,117,6.27
6523,18,118,3.14
6524,18,116,3.14
6525,18,117,4.71
6526,18,118,1.57
6527,18,116,1.57
6528,18,117,3.14
6529,18,118,1.57
6530,18,116,1.57
6531,18,117,3.14
6532,18,117,3.14
6533,18,117,1.57
6534,18,117,1.57
6535,18,126,1.57
6536,18,128,1.57
6537,18,126,1.57
6538,18,128,1.57
6539,18,126,1.57
6540,18,128,1.57
6541,18,126,1.57
6542,18,128,1.57
6543,18,155,1.57
6544,18,128,3.14
6545,18,154,3.14
6546,18,155,25.10
6547,18,156,7.84
6548,18,128,1.57
6549,18,155,25.10
6550,18,156,15.69
6551,18,128,1.57
6552,18,155,21.96
6553,18,156,20.39
6554,18,157,1.57
6555,18,128,1.57
6556,18,155,17.25
6557,18,156,25.10
6558,18,157,6.27
6559,18,155,14.12
6560,18,156,26.67
6561,18,157,7.84
6562,18,155,15.69
6563,18,156,31.37
6564,18,157,10.98
6565,18,155,17.25
6566,18,156,34.51
6567,18,157,14.12
6568,18,155,17.25
6569,18,156,39.22
6570,18,157,17.25
6571,18,155,18.82
6572,18,156,43.92
6573,18,157,18.82
6574,18,155,20.39
6575,18,156,48.63
6576,18,157,21.96
6577,18,155,20.39
6578,18,156,51.76
6579,18,157,25.10
6580,18,155,20.39
6581,18,156,51.76
6582,18,157,25.10
6583,18,155,20.39
6584,18,156,51.76
6585,18,157,25.10
6586,18,155,20.39
6587,18,156,51.76
6588,18,157,25.10
6589,18,155,20.39
6590,18,156,50.20
6591,18,157,25.10
6592,18,155,18.82
6593,18,156,48.63
6594,18,157,25.10
6595,18,155,17.25
6596,18,156,45.49
6597,18,157,23.53
6598,18,155,15.69
6599,18,156,42.35
6600,18,157,20.39
6601,18,155,14.12
6602,18,156,37.65
6603,18,157,18.82
6604,18,155,10.98
6605,18,156,32.94
6606,18,157,15.69
6607,18,155,9.41
6608,18,156,28.24
6609,18,157,14.12
6610,18,155,7.84
6611,18,156,23.53
6612,18,157,12.55
6613,18,155,6.27
6614,18,156,20.39
6615,18,157,9.41
6616,18,155,4.71
6617,18,156,15.69
6618,18,157,7.84
6619,18,155,3.14
6620,18,156,12.55
6621,18,157,6.27
6622,18,155,1.57
6623,18,156,10.98
6624,18,157,4.71
6625,18,155,1.57
6626,18,156,7.84
6627,18,157,4.71
6628,18,156,6.27
6629,18,157,3.14
6630,18,156,4.71
6631,18,157,1.57
6632,18,156,3.14
6633,18,157,1.57
6634,18,156,1.57
6635,18,156,1.57
6636,18,197,3.14
6637,18,197,6.27
6638,18,198,4.71
6639,18,197,6.27
6640,18,198,9.41
6641,18,197,3.14
6642,18,198,10.98
6643,18,199,1.57
6644,18,198,10.98
6645,18,199,3.14
6646,18,198,10.98
6647,18,199,4.71
6648,18,198,12.55
6649,18,199,6.27
6650,18,198,14.12
6651,18,199,7.84
6652,18,198,15.69
6653,18,199,9.41
6654,18,198,18.82
6655,18,199,12.55
6656,18,198,20.39
6657,18,199,14.12
6658,18,198,21.96
6659,18,199,14.12
6660,18,198,21.96
6661,18,199,14.12
6662,18,198,21.96
6663,18,199,14.12
6664,18,198,21.96
6665,18,199,14.12
6666,18,198,21.96
6667,18,199,14.12
6668,18,198,20.39
6669,18,199,12.55
6670,18,198,18.82
6671,18,199,10.98
6672,18,198,15.69
6673,18,199,9.41
6674,18,198,12.55
6675,18,199,7.84
6676,18,198,9.41
6677,18,199,6.27
6678,18,198,7.84
6679,18,199,4.71
6680,18,198,4.71
6681,18,199,3.14
6682,18,198,3.14
6683,18,199,1.57
6684,18,198,3.14
6685,18,199,1.57
6686,18,198,1.57
6687,18,327,20.39
6688,18,328,31.37
6689,18,327,14.12
6690,18,328,42.35
6691,18,329,7.84
6692,18,327,4.71
6693,18,328,40.78
6694,18,329,18.82
6695,18,328,26.67
6696,18,329,23.53
6697,18,328,21.96
6698,18,329,26.67
6699,18,330,1.57
6700,18,328,25.10
6701,18,329,32.94
6702,18,330,3.14
6703,18,328,26.67
6704,18,329,37.65
6705,18,330,4.71
6706,18,328,28.24
6707,18,329,42.35
6708,18,330,6.27
6709,18,328,29.80
6710,18,329,47.06
6711,18,330,7.84
6712,18,328,29.80
6713,18,329,48.63
6714,18,330,9.41
6715,18,328,29.80
6716,18,329,50.20
6717,18,330,10.98
6718,18,328,29.80
6719,18,329,51.76
6720,18,330,10.98
6721,18,328,29.80
6722,18,329,51.76
6723,18,330,12.55
6724,18,328,28.24
6725,18,329,50.20
6726,18,330,12.55
6727,18,328,26.67
6728,18,329,48.63
6729,18,330,12.55
6730,18,328,21.96
6731,18,329,43.92
6732,18,330,10.98
6733,18,328,18.82
6734,18,329,37.65
6735,18,330,9.41
6736,18,328,14.12
6737,18,329,31.37
6738,18,330,7.84
6739,18,328,10.98
6740,18,329,25.10
6741,18,330,6.27
6742,18,328,7.84
6743,18,329,18.82
6744,18,330,4.71
6745,18,328,4.71
6746,18,329,14.12
6747,18,330,3.14
6748,18,328,3.14
6749,18,329,9.41
6750,18,330,1.57
6751,18,328,1.57
6752,18,329,7.84
6753,18,330,1.57
6754,18,329,4.71
6755,18,329,3.14
6756,18,329,3.14
6757,18,329,1.57
6758,17,115,1.57
6759,17,114,3.14
6760,17,115,20.39
6761,17,116,10.98
6762,17,115,21.96
6763,17,116,15.69
6764,17,117,4.71
6765,17,115,21.96
6766,17,116,23.53
6767,17,117,10.98
6768,17,115,20.39
6769,17,116,31.37
6770,17,117,21.96
6771,17,118,3.14
6772,17,115,18.82
6773,17,116,36.08
6774,17,117,28.24
6775,17,118,6.27
6776,17,115,20.39
6777,17,116,40.78
6778,17,117,34.51
6779,17,118,9.41
6780,17,115,17.25
6781,17,116,43.92
6782,17,117,37.65
6783,17,118,12.55
6784,17,115,15.69
6785,17,116,45.49
6786,17,117,39.22
6787,17,118,14.12
6788,17,119,1.57
6789,17,115,15.69
6790,17,116,48.63
6791,17,117,43.92
6792,17,118,15.69
6793,17,119,1.57
6794,17,115,15.69
6795,17,116,51.76
6796,17,117,47.06
6797,17,118,17.25
6798,17,119,3.14
6799,17,125,3.14
6800,17,115,14.12
6801,17,116,53.33
6802,17,117,48.63
6803,17,118,18.82
6804,17,119,3.14
6805,17,125,3.14
6806,17,126,1.57
6807,17,115,14.12
6808,17,116,54.90
6809,17,117,50.20
6810,17,118,20.39
6811,17,119,3.14
6812,17,125,4.71
6813,17,126,1.57
6814,17,115,15.69
6815,17,116,56.47
6816,17,117,53.33
6817,17,118,21.96
6818,17,119,4.71
6819,17,125,4.71
6820,17,126,3.14
6821,17,115,15.69
6822,17,116,56.47
6823,17,117,53.33
6824,17,118,21.96
6825,17,119,4.71
6826,17,125,4.71
6827,17,126,3.14
6828,17,115,15.69
6829,17,116,56.47
6830,17,117,53.33
6831,17,118,21.96
6832,17,119,4.71
6833,17,125,6.27
6834,17,126,3.14
6835,17,115,15.69
6836,17,116,56.47
6837,17,117,53.33
6838,17,118,21.96
6839,17,119,4.71
6840,17,125,6.27
6841,17,126,3.14
6842,17,115,15.69
6843,17,116,54.90
6844,17,117,51.76
6845,17,118,21.96
6846,17,119,4.71
6847,17,125,6.27
6848,17,126,3.14
6849,17,115,15.69
6850,17,116,53.33
6851,17,117,50.20
6852,17,118,21.96
6853,17,119,4.71
6854,17,125,6.27
6855,17,126,3.14
6856,17,115,14.12
6857,17,116,50.20
6858,17,117,47.06
6859,17,118,20.39
6860,17,119,4.71
6861,17,125,4.71
6862,17,126,3.14
6863,17,115,12.55
6864,17,116,45.49
6865,17,117,43.92
6866,17,118,20.39
6867,17,119,4.71
6868,17,125,4.71
6869,17,126,3.14
6870,17,115,10.98
6871,17,116,40.78
6872,17,117,39.22
6873,17,118,18.82
6874,17,119,4.71
6875,17,125,4.71
6876,17,126,3.14
6877,17,115,9.41
6878,17,116,34.51
6879,17,117,36.08
6880,17,118,18.82
6881,17,119,6.27
6882,17,125,4.71
6883,17,126,3.14
6884,17,115,7.84
6885,17,116,29.80
6886,17,117,31.37
6887,17,118,17.25
6888,17,119,6.27
6889,17,125,4.71
6890,17,126,3.14
6891,17,115,6.27
6892,17,116,26.67
6893,17,117,28.24
6894,17,118,15.69
6895,17,119,6.27
6896,17,125,4.71
6897,17,126,3.14
6898,17,115,4.71
6899,17,116,21.96
6900,17,117,23.53
6901,17,118,14.12
6902,17,119,6.27
6903,17,125,4.71
6904,17,126,3.14
6905,17,115,3.14
6906,17,116,18.82
6907,17,117,20.39
6908,17,118,14.12
6909,17,119,6.27
6910,17,125,4.71
6911,17,126,3.14
6912,17,115,1.57
6913,17,116,15.69
6914,17,117,17.25
6915,17,118,12.55
6916,17,119,6.27
6917,17,125,4.71
6918,17,126,4.71
6919,17,116,12.55
6920,17,117,14.12
6921,17,118,10.98
6922,17,119,4.71
6923,17,125,4.71
6924,17,126,4.71
6925,17,116,9.41
6926,17,117,10.98
6927,17,118,9.41
6928,17,119,4.71
6929,17,125,4.71
6930,17,126,4.71
6931,17,116,7.84
6932,17,117,9.41
6933,17,118,9.41
6934,17,119,4.71
6935,17,125,4.71
6936,17,126,4.71
6937,17,116,6.27
6938,17,117,7.84
6939,17,118,7.84
6940,17,119,4.71
6941,17,125,4.71
6942,17,126,4.71
6943,17,116,4.71
6944,17,117,6.27
6945,17,118,6.27
6946,17,119,3.14
6947,17,125,6.27
6948,17,126,4.71
6949,17,116,3.14
6950,17,117,6.27
6951,17,118,6.27
6952,17,119,3.14
6953,17,125,6.27
6954,17,126,4.71
6955,17,116,3.14
6956,17,117,4.71
6957,17,118,4.71
6958,17,119,3.14
6959,17,125,6.27
6960,17,126,4.71
6961,17,116,1.57
6962,17,117,4.71
6963,17,118,4.71
6964,17,119,3.14
6965,17,125,6.27
6966,17,126,4.71
6967,17,116,1.57
6968,17,117,3.14
6969,17,118,3.14
6970,17,119,1.57
6971,17,125,6.27
6972,17,126,4.71
6973,17,117,3.14
6974,17,118,3.14
6975,17,119,1.57
6976,17,125,6.27
6977,17,126,6.27
6978,17,117,3.14
6979,17,118,3.14
6980,17,119,1.57
6981,17,125,6.27
6982,17,126,6.27
6983,17,117,1.57
6984,17,118,1.57
6985,17,125,6.27
6986,17,126,6.27
6987,17,118,1.57
6988,17,125,6.27
6989,17,126,6.27
6990,17,125,6.27
6991,17,126,6.27
6992,17,125,6.27
6993,17,126,6.27
6994,17,128,1.57
6995,17,125,6.27
6996,17,126,6.27
6997,17,128,1.57
6998,17,125,6.27
6999,17,126,6.27
7000,17,128,1.57
7001,17,125,6.27
7002,17,126,6.27
7003,17,128,3.14
7004,17,125,6.27
7005,17,126,6.27
7006,17,128,3.14
7007,17,129,1.57
7008,17,125,6.27
7009,17,126,7.84
7010,17,128,4.71
7011,17,129,1.57
7012,17,125,6.27
7013,17,126,7.84
7014,17,128,4.71
7015,17,129,3.14
7016,17,125,7.84
7017,17,126,7.84
7018,17,128,6.27
7019,17,129,4.71
7020,17,125,7.84
7021,17,126,9.41
7022,17,128,7.84
7023,17,129,6.27
7024,17,125,7.84
7025,17,126,10.98
7026,17,128,9.41
7027,17,129,7.84
7028,17,125,7.84
7029,17,126,10.98
7030,17,128,10.98
7031,17,129,9.41
7032,17,125,7.84
7033,17,126,12.55
7034,17,128,14.12
7035,17,129,10.98
7036,17,125,7.84
7037,17,126,12.55
7038,17,128,15.69
7039,17,129,14.12
7040,17,125,6.27
7041,17,126,12.55
7042,17,128,17.25
7043,17,129,15.69
7044,17,125,6.27
7045,17,126,12.55
7046,17,128,18.82
7047,17,129,18.82
7048,17,125,6.27
7049,17,126,12.55
7050,17,128,20.39
7051,17,129,20.39
7052,17,125,4.71
7053,17,126,12.55
7054,17,128,20.39
7055,17,129,21.96
7056,17,125,4.71
7057,17,126,12.55
7058,17,128,20.39
7059,17,129,21.96
7060,17,125,3.14
7061,17,126,12.55
7062,17,128,18.82
7063,17,129,21.96
7064,17,125,3.14
7065,17,126,10.98
7066,17,128,17.25
7067,17,129,21.96
7068,17,125,1.57
7069,17,126,9.41
7070,17,128,14.12
7071,17,129,18.82
7072,17,126,6.27
7073,17,128,9.41
7074,17,129,15.69
7075,17,126,3.14
7076,17,128,7.84
7077,17,129,12.55
7078,17,128,4.71
7079,17,129,9.41
7080,17,128,1.57
7081,17,129,6.27
7082,17,129,3.14
7083,17,197,1.57
7084,17,196,6.27
7085,17,197,29.80
7086,17,198,10.98
7087,17,196,3.14
7088,17,197,32.94
7089,17,198,20.39
7090,17,199,4.71
7091,17,197,34.51
7092,17,198,28.24
7093,17,199,12.55
7094,17,197,34.51
7095,17,198,34.51
7096,17,199,23.53
7097,17,200,1.57
7098,17,197,28.24
7099,17,198,36.08
7100,17,199,28.24
7101,17,200,6.27
7102,17,197,26.67
7103,17,198,39.22
7104,17,199,32.94
7105,17,200,9.41
7106,17,197,23.53
7107,17,198,42.35
7108,17,199,37.65
7109,17,200,12.55
7110,17,197,23.53
7111,17,198,45.49
7112,17,199,40.78
7113,17,200,15.69
7114,17,197,23.53
7115,17,198,50.20
7116,17,199,45.49
7117,17,200,18.82
7118,17,197,23.53
7119,17,198,53.33
7120,17,199,50.20
7121,17,200,20.39
7122,17,197,25.10
7123,17,198,58.04
7124,17,199,54.90
7125,17,200,23.53
7126,17,197,25.10
7127,17,198,59.61
7128,17,199,56.47
7129,17,200,23.53
7130,17,201,1.57
7131,17,197,25.10
7132,17,198,59.61
7133,17,199,58.04
7134,17,200,25.10
7135,17,201,1.57
7136,17,197,26.67
7137,17,198,59.61
7138,17,199,58.04
7139,17,200,25.10
7140,17,201,1.57
7141,17,197,26.67
7142,17,198,59.61
7143,17,199,58.04
7144,17,200,25.10
7145,17,201,1.57
7146,17,197,26.67
7147,17,198,59.61
7148,17,199,56.47
7149,17,200,23.53
7150,17,201,1.57
7151,17,197,25.10
7152,17,198,56.47
7153,17,199,54.90
7154,17,200,23.53
7155,17,201,1.57
7156,17,197,23.53
7157,17,198,53.33
7158,17,199,50.20
7159,17,200,21.96
7160,17,201,1.57
7161,17,197,21.96
7162,17,198,48.63
7163,17,199,47.06
7164,17,200,20.39
7165,17,201,1.57
7166,17,197,18.82
7167,17,198,43.92
7168,17,199,42.35
7169,17,200,18.82
7170,17,201,1.57
7171,17,197,17.25
7172,17,198,39.22
7173,17,199,37.65
7174,17,200,17.25
7175,17,197,14.12
7176,17,198,34.51
7177,17,199,34.51
7178,17,200,15.69
7179,17,197,10.98
7180,17,198,29.80
7181,17,199,29.80
7182,17,200,14.12
7183,17,197,9.41
7184,17,198,25.10
7185,17,199,26.67
7186,17,200,12.55
7187,17,197,7.84
7188,17,198,21.96
7189,17,199,23.53
7190,17,200,10.98
7191,17,197,6.27
7192,17,198,18.82
7193,17,199,20.39
7194,17,200,9.41
7195,17,197,4.71
7196,17,198,15.69
7197,17,199,17.25
7198,17,200,9.41
7199,17,197,3.14
7200,17,198,14.12
7201,17,199,15.69
7202,17,200,7.84
7203,17,197,1.57
7204,17,198,12.55
7205,17,199,14.12
7206,17,200,7.84
7207,17,197,1.57
7208,17,198,10.98
7209,17,199,12.55
7210,17,200,7.84
7211,17,197,1.57
7212,17,198,9.41
7213,17,199,10.98
7214,17,200,6.27
7215,17,198,7.84
7216,17,199,10.98
7217,17,200,6.27
7218,17,198,7.84
7219,17,199,9.41
7220,17,200,6.27
7221,17,198,6.27
7222,17,199,7.84
7223,17,200,6.27
7224,17,198,4.71
7225,17,199,7.84
7226,17,200,4.71
7227,17,198,4.71
7228,17,199,6.27
7229,17,208,1.57
7230,17,200,4.71
7231,17,198,3.14
7232,17,199,6.27
7233,17,207,1.57
7234,17,208,1.57
7235,17,200,4.71
7236,17,198,3.14
7237,17,199,4.71
7238,17,207,1.57
7239,17,208,1.57
7240,17,200,3.14
7241,17,198,1.57
7242,17,199,3.14
7243,17,200,3.14
7244,17,207,1.57
7245,17,208,3.14
7246,17,199,1.57
7247,17,200,1.57
7248,17,207,3.14
7249,17,208,3.14
7250,17,207,3.14
7251,17,208,3.14
7252,17,207,3.14
7253,17,208,3.14
7254,17,210,1.57
7255,17,207,3.14
7256,17,208,4.71
7257,17,210,1.57
7258,17,207,3.14
7259,17,208,4.71
7260,17,210,3.14
7261,17,207,4.71
7262,17,208,6.27
7263,17,210,3.14
7264,17,207,4.71
7265,17,208,6.27
7266,17,210,4.71
7267,17,207,4.71
7268,17,208,6.27
7269,17,210,4.71
7270,17,207,4.71
7271,17,208,7.84
7272,17,210,4.71
7273,17,207,4.71
7274,17,208,7.84
7275,17,210,6.27
7276,17,207,4.71
7277,17,208,7.84
7278,17,210,6.27
7279,17,207,4.71
7280,17,208,6.27
7281,17,210,6.27
7282,17,207,3.14
7283,17,208,6.27
7284,17,210,4.71
7285,17,207,3.14
7286,17,208,4.71
7287,17,210,4.71
7288,17,207,1.57
7289,17,208,4.71
7290,17,210,3.14
7291,17,207,1.57
7292,17,208,3.14
7293,17,210,1.57
7294,17,208,3.14
7295,17,208,1.57
7296,16,115,4.71
7297,16,115,1.57
7298,16,116,1.57
7299,16,116,4.71
7300,16,116,9.41
7301,16,117,3.14
7302,16,116,12.55
7303,16,117,9.41
7304,16,116,14.12
7305,16,117,10.98
7306,16,118,1.57
7307,16,124,1.57
7308,16,125,4.71
7309,16,116,10.98
7310,16,117,10.98
7311,16,118,3.14
7312,16,120,1.57
7313,16,124,1.57
7314,16,125,7.84
7315,16,116,10.98
7316,16,117,10.98
7317,16,118,3.14
7318,16,119,1.57
7319,16,120,1.57
7320,16,124,3.14
7321,16,125,12.55
7322,16,116,10.98
7323,16,117,12.55
7324,16,118,4.71
7325,16,119,1.57
7326,16,120,3.14
7327,16,124,3.14
7328,16,125,17.25
7329,16,126,3.14
7330,16,116,10.98
7331,16,117,12.55
7332,16,118,4.71
7333,16,119,3.14
7334,16,120,3.14
7335,16,121,1.57
7336,16,124,3.14
7337,16,125,20.39
7338,16,126,4.71
7339,16,116,10.98
7340,16,117,12.55
7341,16,118,4.71
7342,16,119,3.14
7343,16,120,3.14
7344,16,121,1.57
7345,16,124,3.14
7346,16,125,21.96
7347,16,126,6.27
7348,16,116,10.98
7349,16,117,12.55
7350,16,118,4.71
7351,16,119,3.14
7352,16,120,3.14
7353,16,121,1.57
7354,16,124,3.14
7355,16,125,23.53
7356,16,126,6.27
7357,16,116,10.98
7358,16,117,14.12
7359,16,118,6.27
7360,16,119,3.14
7361,16,120,4.71
7362,16,121,1.57
7363,16,124,3.14
7364,16,125,23.53
7365,16,126,7.84
7366,16,116,10.98
7367,16,117,14.12
7368,16,118,6.27
7369,16,119,4.71
7370,16,120,4.71
7371,16,121,1.57
7372,16,124,3.14
7373,16,125,25.10
7374,16,126,7.84
7375,16,116,10.98
7376,16,117,14.12
7377,16,118,6.27
7378,16,119,4.71
7379,16,120,4.71
7380,16,121,1.57
7381,16,124,3.14
7382,16,125,25.10
7383,16,126,7.84
7384,16,116,10.98
7385,16,117,14.12
7386,16,118,6.27
7387,16,119,4.71
7388,16,120,4.71
7389,16,121,1.57
7390,16,124,3.14
7391,16,125,25.10
7392,16,126,7.84
7393,16,116,10.98
7394,16,117,14.12
7395,16,118,6.27
7396,16,119,4.71
7397,16,120,4.71
7398,16,121,1.57
7399,16,124,3.14
7400,16,125,25.10
7401,16,126,7.84
7402,16,116,10.98
7403,16,117,14.12
7404,16,118,6.27
7405,16,119,4.71
7406,16,120,4.71
7407,16,121,1.57
7408,16,124,3.14
7409,16,125,25.10
7410,16,126,7.84
7411,16,116,10.98
7412,16,117,14.12
7413,16,118,6.27
7414,16,119,4.71
7415,16,120,4.71
7416,16,121,3.14
7417,16,124,3.14
7418,16,125,25.10
7419,16,126,7.84
7420,16,116,10.98
7421,16,117,14.12
7422,16,118,7.84
7423,16,119,4.71
7424,16,120,4.71
7425,16,121,3.14
7426,16,124,3.14
7427,16,125,25.10
7428,16,126,7.84
7429,16,116,9.41
7430,16,117,14.12
7431,16,118,7.84
7432,16,119,6.27
7433,16,120,6.27
7434,16,121,3.14
7435,16,124,3.14
7436,16,125,26.67
7437,16,126,9.41
7438,16,116,9.41
7439,16,117,12.55
7440,16,118,7.84
7441,16,119,6.27
7442,16,120,6.27
7443,16,121,3.14
7444,16,124,3.14
7445,16,125,26.67
7446,16,126,9.41
7447,16,116,7.84
7448,16,117,10.98
7449,16,118,7.84
7450,16,119,7.84
7451,16,120,7.84
7452,16,121,3.14
7453,16,124,3.14
7454,16,125,28.24
7455,16,126,9.41
7456,16,116,6.27
7457,16,117,10.98
